"","in_pwy","impact","DWM.avg","RYGB.avg","RYGBvsDWM.t","RYGBvsDWM.p","RYGBvsDWM.FDR","CHEBI"
"CHEBI:17895",FALSE,0.0138,-0.0214,-0.313,-2.74,0.00949,0.214,"tyrosine"
"DKK1",FALSE,0.0137,0.0326,-0.277,-1.37,0.178,0.543,NA
"MAPK3",FALSE,0.0135,0.0589,-0.313,-1.64,0.111,0.523,NA
"NAMPT",FALSE,0.0132,0.00523,-0.198,-1.77,0.0848,0.478,NA
"ROR1",FALSE,0.013,-0.0822,0.125,2.13,0.0405,0.388,NA
"MMP2",FALSE,0.013,-0.00784,0.213,1.92,0.0623,0.45,NA
"ATP5B",FALSE,0.0128,0.124,-0.242,-2.03,0.0497,0.412,NA
"CA6",FALSE,0.0127,0.0478,-0.442,-2.84,0.00735,0.194,NA
"CHEBI:15978",FALSE,0.0124,-0.0694,-0.251,-0.847,0.402,0.632,"glycerol 3-phosphate"
"FGFR1",FALSE,0.0121,0.0484,0.212,2.08,0.0449,0.394,NA
"CHEBI:17568",FALSE,0.0121,-0.0138,-0.561,-2.19,0.0353,0.372,"uracil"
"ENPP7",FALSE,0.012,-0.429,-0.844,-1.77,0.0854,0.479,NA
"TNF",FALSE,0.0119,-0.0924,0.0433,1.62,0.113,0.524,NA
"EPHB2",FALSE,0.0118,-0.131,0.194,1.99,0.0538,0.429,NA
"CHEBI:16643",FALSE,0.0118,0.0103,-0.0869,-1.11,0.274,0.561,"methionine"
"AK1",FALSE,0.0115,0.562,-0.0771,-1.4,0.172,0.543,NA
"PPA1",FALSE,0.0113,0.297,-0.0976,-1.3,0.201,0.543,NA
"CCL11",FALSE,0.0107,-0.00879,0.168,1.22,0.231,0.543,NA
"CPE",FALSE,0.0106,-0.069,0.154,2.14,0.0392,0.386,NA
"CHEBI:15428",FALSE,0.0105,0.196,0.329,1.45,0.155,0.543,"glycine"
"PON1",FALSE,0.0105,0.192,-0.00954,-1.59,0.121,0.53,NA
"EPHA2",FALSE,0.0103,-0.249,0.148,2.28,0.0286,0.345,NA
"LYVE1",FALSE,0.0103,-0.00116,0.0871,1.32,0.196,0.543,NA
"DDC",FALSE,0.0101,0.136,-0.145,-2.28,0.0285,0.345,NA
"PF4",FALSE,0.00996,0.284,-0.832,-1.79,0.0825,0.477,NA
"MAPK1",FALSE,0.00991,0.112,-0.217,-1.37,0.18,0.543,NA
"TKT",FALSE,0.00984,0.297,-0.2,-1.8,0.0796,0.477,NA
"PDE7A",FALSE,0.00983,0.234,-0.0237,-1.77,0.0847,0.478,NA
"KIF23",FALSE,0.00974,0.342,-0.0712,-1.31,0.199,0.543,NA
"CCNB1",FALSE,0.00962,-0.0968,-0.00788,1.56,0.128,0.54,NA
"UFM1",FALSE,0.0096,0.238,-0.17,-1.64,0.11,0.523,NA
"FGA",FALSE,0.00931,0.0728,0.204,1.46,0.152,0.543,NA
"ICAM1",FALSE,0.0092,-0.204,-0.0264,1.75,0.0889,0.487,NA
"CHEBI:18050",FALSE,0.00918,0.0994,0.011,-1.16,0.253,0.554,"glutamine"
"BIRC5",FALSE,0.00907,-0.105,-0.0126,1.34,0.189,0.543,NA
"PRKAA1",FALSE,0.00897,0.0697,-0.00519,-1.38,0.175,0.543,NA
"TNFRSF25",FALSE,0.00886,-0.0243,0.075,1.48,0.148,0.543,NA
"CYP3A4",FALSE,0.00882,0.103,-0.334,-1.61,0.116,0.53,NA
"CA9",FALSE,0.00882,-0.188,0.179,2.37,0.0233,0.334,NA
"COLEC11",FALSE,0.00878,-0.166,0.101,2.08,0.0443,0.391,NA
"EPHA5",FALSE,-0.00906,0.0562,0.0469,-0.0791,0.937,0.97,NA
"CHEBI:30913",FALSE,-0.00941,0.033,0.173,0.411,0.684,0.818,"pipecolate"
"FCN3",FALSE,-0.00961,-0.191,-0.18,0.094,0.926,0.965,NA
"GSTP1",FALSE,-0.00997,0.0991,0.1,0.0117,0.991,0.993,NA
"FGF2",FALSE,-0.0104,-0.168,-0.174,-0.0367,0.971,0.985,NA
"TNFSF12",FALSE,-0.0105,0.124,0.115,-0.128,0.899,0.951,NA
"GNS",FALSE,-0.0106,-0.552,-0.556,-0.0219,0.983,0.991,NA
"ENTPD1",FALSE,-0.0125,0.00498,0.0243,0.317,0.753,0.861,NA
"CHEBI:15927",FALSE,-0.0132,-0.21,-0.178,0.0782,0.938,0.97,"nicotinamide riboside"
"PTK2",FALSE,-0.0138,-0.0124,0.000585,0.145,0.885,0.946,NA
"MPL",FALSE,-0.0139,0.062,0.0602,-0.0138,0.989,0.992,NA
"CHEBI:18012",FALSE,-0.0139,0.316,0.0921,-0.766,0.449,0.657,"fumarate"
"EPHA10",FALSE,-0.0142,0.0258,0.0245,-0.018,0.986,0.992,NA
"NGF",FALSE,-0.0148,-0.0231,-0.0175,0.0354,0.972,0.986,NA
"CRP",FALSE,-0.0149,-0.209,-0.236,-0.138,0.891,0.95,NA
"CHEBI:17596",FALSE,-0.0191,0.559,0.465,-0.224,0.824,0.909,"inosine"
"CHEBI:16566",FALSE,-0.0236,-0.083,-0.0682,0.0274,0.978,0.99,"sphinganine"
"CMPK1",FALSE,-0.0246,0.0635,0.0667,0.0193,0.985,0.991,NA
"CHEBI:16675",FALSE,-0.0308,-0.153,-0.191,-0.176,0.862,0.934,"quinolinate"
